client_id,supplier_id,supplier_is_active,supplier_name,geolocation_eq_phone,geolocation_eq_phoneCountryCode,geolocation_eq_address,geolocation_eq_city,geolocation_eq_postal,geolocation_eq_country,geolocation_eq_province,geolocation_eq_phoneExtension,geolocation_eq_latitude,geolocation_eq_longitude
rafaella,glkrKWdjQ3p7cynx2ROD,True,Saputo,514-328-3608,CA,2365 chemin de la cote-de-liesse,Montréal,H4N 2M7,Canada,QC,,,
rafaella,naFmvU4iWL2g6hMLpxCw,True,DRB Dristribution Alimentaire,418-883-2071,CA,15 Industrielle ,Sainte-Claire,G0R 2V0,Canada,Québec,,,
rafaella,ozRiIWrSj2eX2cWOghiL,True,Les emballages L.Boucher,418-681-1113,CA,2905 avenue Watt,Québec,G1X 3W1,Canada,QC,,,
rafaella,rexi2KQ7Hc0X8yOc7v99,True,Microbrasserie Triani,450-621-5255,CA,901 rue des Forges,Terrebonne,J6Y 0J9,Canada,Québec,,,
rafaella,wyFDvdJubyDi103CkUyh,True,Microbrasserie Iconic,514-369-7216,CA,4850 Rue St-Amboise #106,Montréal,H4C 3N8,Canada,Qubébec,,,
relevenement,8QuBcENeTp8GLXr3VdFX,True,Cidrerie Milton,450-777-2442,CA,5 QC-137,Sainte-Cécile-de-Milton,J0E 2C0,Canada,Québec,,,
relevenement,EFz1yfezsFmoKBm1LzjX,True,Monroy,418-780-2244,CA,"5645, Rue Rideau",Québec,Canada,,Québec,,,
relevenement,FDi2V64womtOlwjlwrep,True,Alex Coulombe ltee,418-687-2700,CA,"2300, rue Cyrille-Duquet",Québec,G1N 2G5,Canada,Québec,,,
relevenement,PKMQkhSlp0lVbW44XKrW,True,INOX,,,655 Grande-Allée Est,Québec,G1R 2K4,Canada,Québec,,,
relevenement,QkiINGLvIW6OtgLKiO5V,True,Pepsi,,,,Québec,,Canada,Québec,,,
relevenement,RtewVve5oUDMCOLfLWAO,True,L'Heureux inc.,418-527-1197,CA,150 rue Semple,Québec,G1N 4B4,Canada,Québec,,,
relevenement,UWXdgVo9ocGsvki4Yx23,True,Molson,,,"111 Boulevard Robert-Bourassa, Suite 9000",Montréal,H3C 2M1,Canada,Québec,,,
relevenement,i67JnbDpOoiu27tOzVHy,True,Distillerie des Appalaches inc.,450-280-1034,CA,1570 des riveurs #102 ,"Lévis, QC",,Canada,Québec,,,
relevenement,m17mMOeE1TKPkQh0Cd9c,True,Pop Système,418-563-4539,CA,"605 Rte du Président-Kennedy, Local 3",Lévis,G6C 1J6,Canada,Québec,,,
restosPlaisirs,1mmoZ1gsBrDvgay8G0GS,True,Goutez-moi ca,,,10 avenue de Gaspé E,Saint-Jean-Port-Joli,G0R3G0,Canada,Quebec,,,
restosPlaisirs,1qvJ5q5RvhipYw5wGWH0,True,Ferme Stafford,418-952-2621,CA,670 142e Rue,St-Georges,G5Y2L4,Canada,Québec,,,
restosPlaisirs,570cfdf5bb25c67425e4651e,True,Nador,(418) 681-0696,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4651f,True,Karamco,1-800-314-6655,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46520,False,Bruno & Nicki,151-427-2899,CA,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46521,True,Vallée Bleue,(418) 744-3063,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46522,True,Rondeau,(418) 692-0144,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46523,False,Brasseur RJ,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46524,True,Paule Dionne,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46525,True,Produits CONCORDE (Sans MOD),418-640-3124,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46527,True,Distributions Alimentaire Roy (Les),1-800-463-8848,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46528,True,Poissonnerie Ocean Qc,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46529,True,Gestock inc.,(418) 660-6060,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4652a,False,Champ-Pignon sur l'île,(418) 906-0501,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4652b,True,Vignoble Les Pervenches,1-450-293-8311,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4652c,False,Breuvages Octane,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4652d,True,Natrel,NULL,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4652e,True,Importrus,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4652f,True,Imprimerie Ste-Julie,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46530,True,Multi-Marques,(418) 998-1216,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46531,True,FAE PYROTECHNIE INC,819-564-0133,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46532,True,Produits Maison CIEL,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46533,True,Distribution Dan-Hel Inc,(418) 666-4798,,790 rue ardouin local 100-101,Québec,G1C 7J8,,,,,
restosPlaisirs,570cfdf5bb25c67425e46534,True,P.A. Beaudry Ltée,1-418-683-5966,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46535,True,Fraîcheurs de la Vallée (Les),1-418-756-3959,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46536,True,Tootsi Impex Inc,1-888-505-7025,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46537,True,Boulangerie Gadoua,0000000000,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46538,True,Pec-Nord inc,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46539,False,Chocolat Yvan Caron,(418) 261-1792,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4653a,True,Microbrasserie Trou du Diable,(819) 556-6666 ,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4653b,True,Etna,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4653c,False,Cidrerie Pomme du St-Laurent,418-246-5957,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4653d,True,Madépices Inc,1-514-993-1806,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4653e,True,Fourniture de Bureau Denis,(418) 682-3113,,1415 rue Frank Carrel,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4653f,True,Magasin,(418) 684-2013,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46540,True,Promodynamique,(418) 650-1115,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46541,True,Entreprises Robert Fournier (Les),(418) 687-2750,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46542,True,Salerno,1-800-387-8525,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46543,True,Fromagerie St-Guillaume,1-418-573-8591,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46544,True,Produlith,1-800-646-0830,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46545,True,Produits Maison PARIS GRILL,NULL,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46546,True,Bar Pression,(418) 845-4210,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46547,True,Fût Idéal,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46548,True,Pâtes da Cortina,(418) 658-0541,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46549,False,Viandes Laroche,800-567-6113,CA,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4654a,True,Michel-Ange Pâtisserie,(418) 837-8743,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4654b,True,Métropolitain Tea,1-800-388-0351,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4654c,True,Brasseur du Monde,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4654d,True,Henri Sodas,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4654e,True,Esslinger,1-800-661-7687,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4654f,True,Gattuso,1-514-875-2222,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46550,True,Molina Distribution,1(418) 955-5816,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46551,True,Domaine du Cap,(450) 775-3379,,149 Rte 116,Acton Vale,J0H 1A0,,,,,
restosPlaisirs,570cfdf5bb25c67425e46552,True,Viandex,(418) 681-2482,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46553,True,Lumisolution,(418) 522-5693,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46554,False,Artisan du Pain,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46555,True,Pâtes du Québec (Les),(418) 875-2415,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46556,True,Desrochers D,1-819-5873471,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46557,True,Boucherie Huot,(418) 831-9619,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46558,True,Viandes Biologiques de Charlevoix (Les),(418) 639-1111,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4655a,True,Distributions Securmed (anciennement Fortin Sécurité Médic),(418)580-0306,,707-550 Frédéric Back,Lévis,G7A 5N2,,,,,
restosPlaisirs,570cfdf5bb25c67425e4655b,True,STR,(418) 660-8899,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4655c,False,Daquoise,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4655d,True,DRB Distribution,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4655e,True,Ovale Les Oeufs,1-800-463-2246,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4655f,True,Brasseurs du Nord (Les),1-800-378-3733,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46560,True,Caf Tech,(418) 655-3192,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46561,True,Productions ID,(514) 389-3664,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46562,True,Ventes Rudolph (Les),1-500-268-1998,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46563,False,Autrement et Alors Inc,(418) 264-9211,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46564,True,Ricaneux (Le),(418) 887-3789,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46565,True,Boucherie Beaulieu,(418) 661-2241,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46566,True,Brasseurs GMT (Les),(418) 658-0529,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46567,True,Qualifirst Foods Ltd,1-800-206-1177,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46568,True,Produits Maison Chef Chez Soi,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46569,True,Grizzly,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4656a,True,Distribution du Grand Loup,(418) 580-3686,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4656b,True,Café Honoré,(418) 266-2128,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4656c,True,Gelato Québec,418-931-3073,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4656d,False,Aspirama,(418) 627-2114,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4656e,True,Produits Vendu en succursale,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4656f,True,Choquette CKS,(418) 681-3944,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46571,True,Fruits & Passion,1-450-638-2212,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46572,True,Canabec,(418) 843-0782,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46573,True,ARC,(418) 654-9501,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46574,False,Anhydra,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46575,True,Bureau en Gros,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46576,False,BBQ Québec,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46577,False,Boucherie Aux Trois Poivres,(418) 835-5525,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46578,True,Distribution Doyon,(418) 624-4117,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46579,True,Microbrasserie de l'Île d'Orléans,(418) ,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4657a,True,Café Express,(418) 654-1419,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4657b,True,Solution Saveur Santé,(418) 780-8182,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4657c,True,Pêcherie Norref,800-363-7121,CA,4900 rue Molson,Montréal,H1Y 3J8,Canada,Québec,,,
restosPlaisirs,570cfdf5bb25c67425e4657d,True,Benrico,(418) 907-1207,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4657e,True,Boucherie Albert Bédard,(418) 822-1464,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4657f,True,Production CONCORDE,640-5800 #3124,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46580,True,Cassis Monna et Filles,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46581,True,Bagel Maguire,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46582,False,Artisan 360,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46583,True,Produits Maison Petit Cochon,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46584,True,Éric Borderon,(418) 877-1818,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46585,True,Emballages de la Capitale Inc,NULL,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46586,True,Lenoir Lacroix,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46587,True,Bonbon Mania,1-888-906-2642,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46588,True,Clos Lambert Inc,418-834-6006,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46589,True,Maison du Pain (La),(418) 628-2454,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4658a,True,Société Clément,1-800-667-4154,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4658b,True,Produits Maison PÂTISSERIE,NULL,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4658c,True,EGF,(450) 218-3593,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4658d,True,Fines Herbes par Daniel,(418) 829-3000,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4658e,True,Corporation Tantrum (Red Bull),1-450-680-3013,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4658f,True,Emballages L.P. Aubut,NULL,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46590,True,Domaine Pinnacle,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46591,True,Fromagerie Perron,1-866-251-3164,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46592,True,Allard,(418) 522-2323,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46593,True,Patates Jacmain,(418) 667-4489,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46594,True,Ferme du Bon Temps,(418) 827-3672,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46595,True,Interplast,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46596,True,FLB solutions alimentaires,(418) 661-6938,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46597,True,Transbroue,1 514 928-4837,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46598,True,De Blanchet,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e46599,True,Vignoble de Ste-Pétronille,(418) 828-9554,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4659a,True,Sélection Berarc Inc,(418) 882-6000,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4659b,True,Pâtes Partout Inc,(418) 704-7283,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4659c,True,Dist L.J. Déry,(418) 871-2202,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4659d,True,Vignoble Rivière du Chêne,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4659e,True,Importations Astérix,1-514-333-0282,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e4659f,True,Boulangerie St-Méthode Inc,(418) 932-5976,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465a0,True,Boucherie Lyn Tremblay,1-418-639-2424,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465a1,True,Doyon Després,(418) 681-6366,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465a2,True,Produits Maison JAJA,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465a3,True,Hallée Renée,(418) 838-2564,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465a4,True,Chocolats Favoris,(418) 833-2287,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465a5,True,Domaine de la Source,(418) 952-6277,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465a6,True,Gestion Maurice Morin,(418) 882-0930,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465a7,True,BEM Fireworks,1-800-567-7976,,62 St-Emmanuel,Coteau-du-lac QC,J0P 1B0,,,,,
restosPlaisirs,570cfdf5bb25c67425e465a8,False,Cocottes Théodore,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465a9,True,Veau de Charlevoix Les,1-800-260-4258,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465aa,True,Publicité Cantin,(418) 871-8586,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465ab,True,Produits Fini du Bas,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465ac,True,Cantin,(418) 871-8586,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465ad,True,Produits Maison LAPIN,NULL,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465ae,True,Brasserie Sleeman,(418) 658-1834,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465af,True,Produits Maison COCHON,NULL,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465b0,True,Costco,NULL,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465b1,True,Roche des Brises (La),1-450-472-2722,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465b2,True,Boulangerie Blouin,(418) 829-2590,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465b3,True,Laiterie Charlevoix Inc,1-418-435-2184,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465b4,True,Ferme Besnier,(418) 459-3096,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465b5,True,David's tea,(514) 739-0006,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465b6,True,So-Cho le saucissier,(581) 741-3050,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465b7,True,Maison Maurice Dufour,1-418-435-5692,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465b8,True,Sani Plus,(418) 871-4683,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465b9,True,Farinex,1-800-667-5502,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465ba,True,Cannebergière Dion,1-819-475-9670,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465bb,True,Vignoble de L'Orpailleur,1-450-295-2763,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465bc,True,Plaisirs Gourmets,(418) 876-3814,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465bd,True,Domaine des Salamandres,(450) 247-9000,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465be,True,Mars Événements,(418) 573-8591,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465bf,True,Frigon,(418) 682-3222,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465c0,True,Terroir Québécois,(418) 876-4126,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465c1,True,LMG Graphisme,(418) 692-1119,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465c2,True,GRP,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465c3,True,Frampton Brasse,(418) 479-5683,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465c4,True,Alex Coulombe,(418) 687-2700,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465c5,False,4M Café,(418) 614-2056,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465c6,False,Bagel Tradition'L Café,(418) 527-2303,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465c7,True,Domaine des Gourmets,514-264-5478,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465c8,True,Trois Femmes & 1 coussin,1-514-987-6807,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465c9,True,Fromagerie Bergeron,(418) 886-2234,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465ca,True,Gilles Désaulniers,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465cb,True,Chapeau les bois,(418) 522-1843,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465cc,False,Cercle Maraîcher,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465cd,True,Turlo,(418) 887-3144,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465ce,True,Aux Terroirs,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465cf,True,B & M Marketing,1-877-243-9463,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465d0,False,Favuzzi,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465d1,True,Groupe Cameron,(418) 653-3107,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465d2,True,Saputo,(418) 651-5220,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465d3,True,Services R. Baron (Les),(418) 848-5457,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465d4,True,Aliments Cookal,1-438-885-1060,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465d5,True,Pâtes à Tout Inc,418-651-8284,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465d6,True,Brasserie Molson,1-800-665-1786,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465d7,True,Tutto Gelato,(418) 522-0896,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465d8,True,Emballages L. Boucher (Les),(418) 681-2320,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465d9,True,Archibald Microbrasserie,(418) 841-2224,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465da,True,Conserverie du Quartier,(418) 524-8850,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465db,True,SAQ,(418) 654-2950,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465dc,True,Maison du Gibier (La),(418) 849-8427,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465dd,True,Jacob Équipement,(418) 874-7770,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465de,True,Y Olive,1-450-906-4220,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465df,True,Produits Maison PÂTISSERIE CONCORDE,6405800 #3462,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465e0,True,Dist Christian Pellerin,1-800-363-5751,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465e1,True,Maison Gourmet,(418) 682-3030,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465e2,True,Brasserie Labatt,(418) 687-5050,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465e3,True,Produits Maison CAFÉ,NULL,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465e5,False,Alex Wilson,(807) 223-2381,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465e6,True,Cidrerie Verger St-Nicolas,(418) 836-5505,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465e7,True,Morille Quebec inc,,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465e8,True,Canard Goulu (Le),(418) 881-2729,,,,,,,,,
restosPlaisirs,570cfdf5bb25c67425e465e9,True,Laboratoire Provence Canade,1-819-850-1536,,,,,,,,,
restosPlaisirs,573345bb52d3d8282a6c84b7,True,Jardins Picoudi (Les),1-450-782-2593,,"192, Rang Picoudi",St-Robert,J0G 1S0,,,,,
restosPlaisirs,577d585d3a0b4824329021f6,True,Brasserie Siboire,819-345-5316,,,,,,,,,
restosPlaisirs,577e54b83a0b4824329026f0,True,Colabor,418-831-8200,,"820, Alphonse-Desrochers",Lévis,G7A 5H9,,,,,
restosPlaisirs,5789010f6e41a62c19776ec7,True,Groupe Versay Inc.,514-316-9476,,"1459, rue Ottawa",Montréal,H3C 1S9,,,,,
restosPlaisirs,5819fa35c390fb1ea4638ba7,True,Chic Choc Design,55555555,,,,,,,,,
restosPlaisirs,5819fae8c390fb1ea4638bc9,True,Viva Italia,1,,,,,,,,,
restosPlaisirs,5819fb81c390fb1ea4638bcc,False,Acasa,155-555-5555,CA,,,,,,,,
restosPlaisirs,5819fb81c390fb1ea4638bcd,True,Maca,1,,"825 boulevard Lebourgneuf, bureau 116",Québec,G2J 0B9,,,,,
restosPlaisirs,5819fb81c390fb1ea4638bce,True,Importations Olea,1,,,,,,,,,
restosPlaisirs,5819fb81c390fb1ea4638bcf,True,Industries Phomere,1,,,,,,,,,
restosPlaisirs,5827f10390c1dd278447b243,True,Maurice Ricard,418-569-8004,,,,,,,,,
restosPlaisirs,583f1a52ff43911d14c40a32,True,Épicerie Européenne,418-627-4334,,,,,,,,,
restosPlaisirs,583f1abdff43911d14c40a34,True,Délecta,581-450-9696,,"2500, rue Beaurevoir, Local 170",Québec,G2C 0M4,,,,,
restosPlaisirs,5876709e761d5a03b40ca599,True,Microbrasserie Charlevoix,418-435-3877,,6 rue Paul René Tramblay,Baie St-Paul,G3Z 3E4,,,,,
restosPlaisirs,5887b85a3cb47110205789c1,True,La Prohibition boisson d’importation Premium,581-999-7550,,404- 1280 avenue Charles,Québec,G1S 4C3,,,,,
restosPlaisirs,58adb8fe8fbd1a0ebccfbc3d,True,Ferme SB Filles,418 223 3058,,,,,,,,,
restosPlaisirs,58bdb3125b03a50ccc1fb79f,True,Deschamps Impression inc,(418)667-8345,,"755,boulevard des chutes",Québec,G1E 2C2,,,,,
restosPlaisirs,58bde280c6b58418d0820720,False,Agence Corpora Mode,(418) 266-2045,,"352,ave.St-Sacrement #300",Québec,G1N 3Y2,,,,,
restosPlaisirs,58de6e27c3ea381818186363,True,"Domaine l'Ange Gardien, Vignoble et Vergers Inc",418-822-0636,,6869 Avenue Royale,L'Ange Gardien,G0A 2K0,,,,,
restosPlaisirs,58e4e23903c6e907d8517dc7,True,Cidrerie & Verger à l'Orée du Bois Inc.,581 989-0509,,"3161, route Marie-Victorin",,,,,,,
restosPlaisirs,58eb927ab1b91f1828514019,True,Erablière Perreault,418-479-6547,,125 route 216,Frampton,G0R 1M0,,,,,
restosPlaisirs,58f61038acf0c11a10c75937,True,Ferme Caprivoix,418-457-4009,,17 Rang 5,St-Hilarion,G0A 3V0,,,,,
restosPlaisirs,590247ff3cde900d508590b5,False,Aliksir,418-640-5800,,,,,,,,,
restosPlaisirs,590395370e38c01544cae0ec,True,Corsaire Microbrasserie Inc,418-903-9105,,8780 Boul. Guillaume Couture,Lévis,G6V 9G9,,,,,
